_data_filename,_data__filedata_Area,_data__filedata_favor,_data__filedata_Content,_data__filedata_forward,_data__filedata_Follower,_data__filedata_Time,_data__filedata_comment,_data__filedata_ID,_data__filedata_Gender,
html_Fri_May_13_000000_CST_2022_11.json,unknown,0,杭州地区专业的#医院装修# 公司哪家好？www.shpzs.com/know/show-9888.html常见的装修公司一般分哪些？1、中小型#装饰公司# ：一般就是设计师、施工经理从装饰公司出来。自己创建的公司，一般只是单方面比较强，要么设计强、要么施工强，装修那么多部门的管理，公司综合能力一般。O网页链接,0,2,05月13日 11:49,0,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_11.json,unknown,0,南京#店铺装修# 需要注意的三大要点有哪些？www.shpzs.com/know/show-9749.html简欧风格怎么装修设计？在日常生活中，我们都会发现同样的商品，放在装饰精美的商店比在夜市摊位上的价值要高得多，面对市场竞争的压力，我们需要以商店装饰的特点来赢得生存市场。O网页链接,0,2,05月13日 11:45,1,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_11.json,unknown,0,在南京开一家#宠物店# 要多少钱呢？www.shpzs.com/know/show-9835.html下面小编就以宠物店加盟连锁中最好的品牌圣宠宠物为例为大家详细的分析一下O网页链接,0,2,05月13日 11:41,1,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_11.json,unknown,0,HTML5版的Winamp音乐播放器 O网页链接,0,220,05月13日 11:34,0,深娱,male,
html_Fri_May_13_000000_CST_2022_11.json,unknown,0,南京婚纱#工作室# 装修设计注意事项包括哪些？www.shpzs.com/know/show-9897.html婚纱工作室的装饰是指婚纱工作室内部空间的装饰设计。随着婚纱摄影的快速发展，市场竞争逐渐增加，良好的工作室形象将会带来更好的顾客印象。,0,2,05月13日 11:32,1,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_11.json,北京,0,测试时，发现我对css没有关注过于是，这周我学习了为初学者准备的html css javascript很有意思,0,272,05月13日 11:27,1,备忘录2022,female,
html_Fri_May_13_000000_CST_2022_11.json,unknown,1,宁波#展厅装修# 设计怎样打造空间立体感？www.shpzs.com/know/show-9491.html展厅设计离不开空间，甚至是一门重组利用空间的艺术。空间始终贯穿于#展厅设计# 的整体范畴和程序。它是展厅设计技术的核心要素。展厅设计师在设计时需要牢牢把握空间感的基本理念。,0,2,05月13日 11:26,0,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_11.json,广东,0,发布了头条文章：《靶场科普 | XSS靶场之HTML注入》 O靶场科普 | XSS靶场之HTML注入,0,96,05月13日 11:19,0,东塔网络安全学院,male,
html_Fri_May_13_000000_CST_2022_11.json,unknown,0,在宁波地区这边#幼儿园装修# 设计要注意哪些细节？www.shpzs.com/know/show-9951.html幼儿园装修设计要注意细节，幼儿园装修设计除了考虑到幼儿园室内空间结构问题外，环境与特色问题也是非常重要的，建议环境方面要适合幼儿在身体与智力不断提高时的适用性，特色方面要与当今幼儿园发展趋势相吻合。,0,2,05月13日 11:13,1,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_11.json,广东,0,在宁波地区这边#幼儿园装修# 设计要注意哪些细节？www.shpzs.com/know/show-9951.html幼儿园装修设计要注意细节，幼儿园装修设计除了考虑到幼儿园室内空间结构问题外，环境与特色问题也是非常重要的，建议环境方面要适合幼儿在身体与智力不断提高时的适用性，特色方面要与当今幼儿园发展趋势相吻合。,0,12.8万,05月13日 11:12,1,省钱捡漏王,male,
html_Fri_May_13_000000_CST_2022_12.json,福建,0,一品威客#一品威客网#【博妍科技】服务内容涵盖APP开发、网站建设、微信开发、小程序开发、系统开发、UI设计、HTML5开发等。商铺：O网页链接,0,15.6万,05月13日 11:08,0,一品威客网,male,
html_Fri_May_13_000000_CST_2022_12.json,unknown,0,HTML5新元素<footer> O网页链接,0,220,05月13日 12:50,0,深娱,male,
html_Fri_May_13_000000_CST_2022_12.json,unknown,0,HTML5中新型input类型 O网页链接,0,3593,05月13日 12:35,0,歪脖骇客,male,
html_Fri_May_13_000000_CST_2022_12.json,unknown,0,HTML5探秘：用requestAnimationFrame优化Web动画 O网页链接,0,220,05月13日 12:34,0,深娱,male,
html_Fri_May_13_000000_CST_2022_12.json,unknown,0,HTML5里原生的右键菜单创建方法 O网页链接,0,220,05月13日 12:30,0,深娱,male,
html_Fri_May_13_000000_CST_2022_12.json,unknown,0,代做编程作业，可写html，js，css，vue2，nodejs静态页面最好有图哈,0,13,05月13日 12:28,4,ItsukiMio,male,
html_Fri_May_13_000000_CST_2022_12.json,unknown,0,HTML5新元素<address> O网页链接,0,3593,05月13日 12:11,0,歪脖骇客,male,
html_Fri_May_13_000000_CST_2022_12.json,广东,0,HTML5新元素<address> O网页链接,0,12.8万,05月13日 12:08,1,省钱捡漏王,male,
html_Fri_May_13_000000_CST_2022_12.json,unknown,0,前端核心原生javascript02.HTML5+CSS3&响应式+webAPP01.HTML CSS Javascript入门课程共享：wwsspe 请备注微博,0,3,05月13日 12:06,0,189今生无悔_795,male,
html_Fri_May_13_000000_CST_2022_12.json,新加坡,1,#黑色孤儿# @黑色孤儿吧 AMC頻道宣佈訂購來自與《#Orphan Black#》同一世界的新劇《#Orphan Black: Echoes#》！ ustvmania.blogspot.com/2022/05/orphan-black-echoes.html,0,2.9万,05月13日 12:06,1,USTVMania,male,
html_Fri_May_13_000000_CST_2022_12.json,上海,1,相关链接：朱明抽象国画论（中国流艺术理论）|html|douban_网易订阅 相关链接：朱明抽象国画论（中国流艺术理论）艺术画论html中国流douban O相关链接：朱明抽象国画论（中国流艺术理论） （分享自 @网易新闻）,0,1361,05月13日 12:05,0,朱明智库,male,
html_Fri_May_13_000000_CST_2022_12.json,unknown,1,合肥#幼儿园# 中式装修哪家公司做的好？www.shpzs.com/know/show-9947.html#幼儿园装修# 要比其他装修复杂的多，尤其是#装修公司# 能否站在小朋友的回角度上思考设计答要点，考虑到小朋友的需要，以及安全和教育效果，这是保证小朋友良好的幼儿园体验度的重要因素。O网页链接,0,2,05月13日 12:02,1,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_13.json,广东,0,合肥#幼儿园# 中式装修哪家公司做的好？www.shpzs.com/know/show-9947.html#幼儿园装修# 要比其他装修复杂的多，尤其是#装修公司# 能否站在小朋友的回角度上思考设计答要点，考虑到小朋友的需要，以及安全和教育效果，这是保证小朋友良好的幼儿园体验度的重要因素。O网页链接,0,59万,05月13日 12:01,0,翻滚吧笑点菌,female,
html_Fri_May_13_000000_CST_2022_13.json,unknown,0,在合肥中式#茶店装修# 设计需要注意什么？www.shpzs.com/know/show-9707.html茶叶店内部装饰的灯光一定要明亮，越亮越好，不能用红色灯光。另外，为了凸显#茶叶店# 的经营特点，使顾客产生一种和谐美的心里，可以再店里摆放些绿植。O网页链接,0,2,05月13日 13:51,0,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_13.json,unknown,0,吃“擦锅饭”有害健康--手机知网【客户端下载: O手机知网客户端-手机知网】查看本文： //wap.cnki.net/touch/web/Journal/Article/HBLI199506051.html,0,38,05月13日 13:50,0,fengyoujia_591,male,
html_Fri_May_13_000000_CST_2022_13.json,unknown,0,HTML5中input背景提示文字(placeholder)的CSS美化 O网页链接,0,3593,05月13日 13:47,0,歪脖骇客,male,
html_Fri_May_13_000000_CST_2022_13.json,unknown,0,一个内衣公司用HTML5制作的公益游戏：让爱做主 O网页链接,0,220,05月13日 13:30,0,深娱,male,
html_Fri_May_13_000000_CST_2022_13.json,unknown,0,缺省HTML元素显示样式测试 O网页链接,0,220,05月13日 13:26,0,深娱,male,
html_Fri_May_13_000000_CST_2022_13.json,unknown,0,一个内衣公司用HTML5制作的公益游戏：让爱做主 O网页链接,0,3593,05月13日 13:23,0,歪脖骇客,male,
html_Fri_May_13_000000_CST_2022_13.json,unknown,0,HTML5版的Winamp音乐播放器 O网页链接,0,220,05月13日 13:14,0,深娱,male,
html_Fri_May_13_000000_CST_2022_13.json,unknown,0,使用HTML5的Placeholder属性实现input输入框背景文字提示效果 O网页链接,0,220,05月13日 13:10,0,深娱,male,
html_Fri_May_13_000000_CST_2022_13.json,unknown,0,HTML5里的placeholder属性 O网页链接,0,3593,05月13日 13:07,0,歪脖骇客,male,
html_Fri_May_13_000000_CST_2022_14.json,新加坡,0,#星际迷航# #星际迷航：奇异新世界# TV Fanatic認為第2集《#Star Trek: Strange New Worlds#》尚可，帶來Uhura獨特的觀點，#Celia Rose Gooding#有精彩的演出，展示不同角色之間的關係，看到La'an讓人感到恐懼！ ustvmania.blogspot.com/2015/11/star-trek.html,1,2.9万,05月13日 13:06,1,USTVMania,male,
html_Fri_May_13_000000_CST_2022_14.json,美国,40,夹了就破皮裤：poipiku💅.com/327840/6733347.💅ht💅ml,8,5.5万,05月13日 14:55,0,CazyCode,male,
html_Fri_May_13_000000_CST_2022_14.json,unknown,0,杭州这边#展厅装修# 设计中要怎样装修才能更加鲜明？www.shpzs.com/know/show-9694.html在展品展示中，建议#展厅设计# 设计突出重点，通过位置、布局、灯光等方式突出重点展品，让观众一眼就能看到要展示的产品，达到推广的目的。O网页链接,0,2,05月13日 14:54,0,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_14.json,unknown,0,杭州开茶馆#店面装修# 设计原则有哪些？www.shpzs.com/know/show-9698.html茶馆是顾客休闲、娱乐、交谈和放松的地方。这里需要舒适的环境和轻松的氛围。人们可以在这里表达自己的感受，享受朋友聚会的快乐和茶叶的香气。因此，#茶馆# 的装修设计应分为多个区域。O网页链接,0,2,05月13日 14:52,0,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_14.json,unknown,0,宁波600平#茶楼装修# 设计要多少钱？www.shpzs.com/know/show-8647.html茶楼的装修主要就是墙面处理墙纸、地面地板、地砖吊顶都是比较基础的项目了600平我估计包括主材需要25-35万的样子。O网页链接,0,2,05月13日 14:45,1,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_14.json,unknown,0,宁波#奶茶店# 怎么装修好看又便宜？www.shpzs.com/know/show-8648.html奶茶店的风格装修的散漫、浪漫、温馨一点，桌子与桌子间距离大一点，还有一定要有吧台！奶茶店并不需要多么豪华的装修，能够保证干净、卫生、清新、温馨即可...O网页链接,0,2,05月13日 14:39,1,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_14.json,unknown,0,宁波#奶茶店# 怎么装修好看又便宜？www.shpzs.com/know/show-8648.html奶茶店的风格装修的散漫、浪漫、温馨一点，桌子与桌子间距离大一点，还有一定要有吧台！奶茶店并不需要多么豪华的装修，能够保证干净、卫生、清新、温馨即可...O网页链接,0,2,05月13日 14:26,1,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_14.json,unknown,0,宁波#奶茶店# 怎么装修好看又便宜？www.shpzs.com/know/show-8648.html奶茶店的风格装修的散漫、浪漫、温馨一点，桌子与桌子间距离大一点，还有一定要有吧台！奶茶店并不需要多么豪华的装修，能够保证干净、卫生、清新、温馨即可...O网页链接,0,2,05月13日 14:18,0,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_14.json,河北,0,宁波#奶茶店# 怎么装修好看又便宜？www.shpzs.com/know/show-8648.html奶茶店的风格装修的散漫、浪漫、温馨一点，桌子与桌子间距离大一点，还有一定要有吧台！奶茶店并不需要多么豪华的装修，能够保证干净、卫生、清新、温馨即可...O网页链接,0,986,05月13日 14:09,1,用户ok89okgpqy,male,
html_Fri_May_13_000000_CST_2022_14.json,unknown,0,在合肥#婚纱店# 如何#装修设计# 才能更吸引人？www.shpzs.com/know/show-9516.html婚纱影楼的橱窗是影楼的第一展厅，#橱窗# 就像是小店的“眼睛”，店面这张脸能否吸引住路人，这只“眼睛”可是有举足轻重的作用。影楼装修要通过巧用O网页链接,0,2,05月13日 14:07,0,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_15.json,unknown,0,#天堂旗帜下# TV Fanatic認為第4集《#Under The Banner Of Heaven#》一般，開始讓人感到有過多毫無關連的謎團，不幸地原著的重量帶來衝擊，有過多的資訊，但故事發展及過於緩慢！ ustvmania.blogspot.com/2021/07/under-banner-of-heaven.html,0,2.9万,05月13日 14:06,1,USTVMania,male,
html_Fri_May_13_000000_CST_2022_15.json,云南,0,云南省考 期满转为事业编：云南三支一扶公告，招593人①提交报考申请（O5月16日09:00至5月20日18:00） ，报名网址为：云南人力资源和社会保障网人事考试专栏（hrss.yn.gov.cn/ynrsksw/index.html）②笔试(O6月11日09:00至11:00) 。笔试全省统一命题，内容为公共基础知识。,0,350,05月13日 15:49,0,云政教育公考面试官13888603585,male,
html_Fri_May_13_000000_CST_2022_15.json,云南,2,云南事业单位 期满转为事业编：云南三支一扶公告，招593人①提交报考申请（O5月16日09:00至5月20日18:00） ，报名网址为：云南人力资源和社会保障网人事考试专栏（hrss.yn.gov.cn/ynrsksw/index.html）②笔试(O6月11日09:00至11:00) 。笔试全省统一命题，内容为公共基础知识。,0,350,05月13日 15:48,0,云政教育公考面试官13888603585,male,
html_Fri_May_13_000000_CST_2022_15.json,unknown,0,我发布了：https : / / www .doc88 .com / p - 67939699775284 .html 物业管理与服务相关法规查询录 #物业 #物业管理 #物业法规 ##快手# @快手 L物业中庸者的快手视频,0,259,05月13日 15:44,0,xycdx,male,
html_Fri_May_13_000000_CST_2022_15.json,贵州,0,我发布了：https : / / www .doc88 .com / p - 79129795425722 .html 取名更名字集备查表 #姓名 #宝宝取名 #取名 好字好字… ##快手# @快手 L物业中庸者的快手视频,0,259,05月13日 15:44,0,xycdx,male,
html_Fri_May_13_000000_CST_2022_15.json,贵州,0,我发布了：https : / / www .doc88 .com / p - 07347089925691 .html 物业管理与服务职业沉淀录之目录 #物业管理 ##快手# @快手 L物业中庸者的快手视频,0,259,05月13日 15:44,0,xycdx,male,
html_Fri_May_13_000000_CST_2022_15.json,贵州,0,我发布了：https : / / www .doc88 .com / p - 99759562664074 .html 物业管理与服务工作表格工具汇总 #物业 #物业管理 ##快手# @快手 L物业中庸者的快手视频,0,259,05月13日 15:44,0,xycdx,male,
html_Fri_May_13_000000_CST_2022_15.json,贵州,0,我发布了：物业管理与服务各版块规程之目录一 文档地址 : https : / / www .doc88 .com / p - 95229237480469 .html #物业管理 #物业 #规程 ##快手# @快手 L物业中庸者的快手视频,0,259,05月13日 15:44,0,xycdx,male,
html_Fri_May_13_000000_CST_2022_15.json,云南,1,云南三支一扶云南三支一扶公告：招593人①提交报考申请（O5月16日09:00至5月20日18:00） ，报名网址为：云南人力资源和社会保障网人事考试专栏（hrss.yn.gov.cn/ynrsksw/index.html）②笔试(O6月11日09:00至11:00) 。笔试全省统一命题，内容为公共基础知识。,0,350,05月13日 15:44,0,云政教育公考面试官13888603585,male,
html_Fri_May_13_000000_CST_2022_15.json,unknown,1,//@CazyCode:夹了就破皮裤：poipiku💅.com/327840/6733347.💅ht💅ml,0,369,05月13日 15:34,0,亚心RelOAD,female,
html_Fri_May_13_000000_CST_2022_15.json,陕西,0,//@用户6382464111: @游永进的母亲:@游客行2018 @游永进的父亲 游永进的父亲 #九江大一新生遭割喉案# #游永进的父亲# #游永进# #父亲与人积怨儿子遭割颈身亡#→ //weibo.com/a/hot/7578615339884545_1.html?type=new,0,3.5万,05月13日 15:25,0,宝鸡冤案,male,
html_Fri_May_13_000000_CST_2022_15.json,unknown,0,据官方消息，为保护整个区块链行业和加密市场，波场联合储备（TRON DAO Reserve）继续大力度增持储备金。5月12日，波联储官方宣布，已先后买入1000枚BTC、1467612695 枚（@非小号的微博） O网页链接,0,19,05月13日 15:25,0,薄荷微凉凉123,female,
html_Fri_May_13_000000_CST_2022_15.json,unknown,0,据官方消息，为保护整个区块链行业和加密市场，波场联合储备（TRON DAO Reserve）继续大力度增持储备金。5月12日，波联储官方宣布，已先后买入1000枚BTC、1467612695 枚（@非小号的微博） O网页链接,0,2,05月13日 15:16,0,尚品装修网,female,
html_Fri_May_13_000000_CST_2022_15.json,新加坡,0,FX頻道有關#Sex Pistols#的全新短篇劇集《#Pistol#》男星#Louis Partridge#表示，一開始的#Sid Vicious#並非如此虛無主義，有一點暴力傾向，但仍然並未是大家看到的明星，在股市過程中將會看到如何演變成大家熟悉的形象！ ustvmania.blogspot.com/2021/01/pistol.html,0,2.9万,05月13日 15:06,0,USTVMania,male,
