_data_filename,_data__filedata_Area,_data__filedata_favor,_data__filedata_Content,_data__filedata_forward,_data__filedata_Follower,_data__filedata_Time,_data__filedata_comment,_data__filedata_ID,_data__filedata_Gender,,
Java_Fri_May_06_000000_CST_2022_19.json,重庆,0,Java中之人是@Clarifyii,0,296,05月06日 19:54,1,地獄飆車天使,male,,
Java_Fri_May_06_000000_CST_2022_19.json,unknown,0,//@ValerieAlvarez :java是吧//@-苟诞- :Jonx、JVA、进jo的巨人以及jo风传奇,0,74,05月06日 19:42,0,Lumina林淼,female,,
Java_Fri_May_06_000000_CST_2022_19.json,unknown,0,南京林业大学 有没有人知道java什么时候补考,0,17,05月06日 19:38,0,是无人区月亮啊,female,,
Java_Fri_May_06_000000_CST_2022_19.json,unknown,0,嵌入式开发 朱有鹏奈学教育P7架构师1期【完结】马士兵Java零基础后端工程师恋上数据结构与算法第三季课程共享 ABK5455 请备注微博,0,28,05月06日 19:37,1,麦佶丶小七,female,,
Java_Fri_May_06_000000_CST_2022_19.json,unknown,0,分布式事务 解决数据一致性[传智播客]最适合自学的C++基础视频STL实战开发java视频教程2021课程共享 ABK5455 请备注微博,0,298,05月06日 19:36,1,LHNM,female,,
Java_Fri_May_06_000000_CST_2022_19.json,北京,0,爱每一个java游戏！,0,197,05月06日 19:16,0,慕灵爱,female,,
Java_Fri_May_06_000000_CST_2022_19.json,unknown,0,软件测试之 java自动化测试入门尚学堂百战程序员软件测试老男孩sql中级dba课程共享 ABK5455 请备注微博,0,298,05月06日 19:14,1,LHNM,female,,
Java_Fri_May_06_000000_CST_2022_19.json,山西,0,好第一阶段，电脑重装系统成功Java环境变量配置成功,0,1,05月06日 19:03,0,鹿梦咖啡,male,,
Java_Fri_May_06_000000_CST_2022_20.json,日本,0,尼玛每天回家不是Java就是森基金要么就是发表的东西。大镖客已经躺在PS5里吃灰了一个月了,0,787,05月06日 19:03,0,Fompeo,female,,
Java_Fri_May_06_000000_CST_2022_20.json,unknown,0,开启闭关学习模式.java,0,129,05月06日 20:39,0,吃饭也要敲代码,male,,
Java_Fri_May_06_000000_CST_2022_20.json,上海,1,习惯了java 已经逐渐忘记C和C++了。看到指针的那一刻 be like：嗯？char*p和char p[] char *p[]有什么区别？,0,196,05月06日 20:38,0,木石之一,female,,
Java_Fri_May_06_000000_CST_2022_20.json,unknown,0,千峰网络安全工程师千峰java1903班 千峰2020最新c语言视频教程（全家桶） 千峰逆战班nz-javaEE 2020千峰Vue全套教程全开源（强烈推荐） 千峰教育java2002逆战班喂喂喂 it551024,0,1万,05月06日 20:35,0,喵阿久吖m,female,,
Java_Fri_May_06_000000_CST_2022_20.json,上海,0,草//@一颗蓬松的毛团:想起我大学分数最低的一门课，Java，整60分，大概就是这么来的……//@夏目家的小诗哥://@风吹铃铛响叮叮://@迷惑:真的不能怪老师了,0,828,05月06日 20:32,0,茶泡饭星人_不会忘记疯县,female,,
Java_Fri_May_06_000000_CST_2022_20.json,unknown,0,慕课 前端 Java go 产品 大数据 算法 等等等喂喂喂 it551024,0,1万,05月06日 20:31,0,喵阿久吖m,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,4,想起我大学分数最低的一门课，Java，整60分，大概就是这么来的……//@夏目家的小诗哥://@风吹铃铛响叮叮://@迷惑:真的不能怪老师了,2,2077,05月06日 20:28,0,一颗蓬松的毛团,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,机器学习+深度学习【11套课程】猴博士4小时讲完C语言入门韩顺平最新升级Java+大数据+Python通用版Linux教程-2018年尚硅谷鹅厂大牛亲授Python零基础寒假训练营课程共享：wwsspe 请备注微博,0,60,05月06日 20:27,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,视频包装与剪辑在线就业班尚硅谷 韩顺平上海JavaSE课程尚硅谷 韩顺平 Java数据结构和算法商业分析全网最新redis+zookeeper架构师必修课 -- 马士兵教育全民一起玩Python 基础篇+提高篇+笔记课程共享：wwsspe 请备注微博,0,60,05月06日 20:26,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,2020年黑马web前端71期黑马2020Java版本（57期）M013 色彩灯光【CG高级】M012 漫画专区【CG进阶】课程共享：wwsspe 请备注微博,0,60,05月06日 20:24,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,慕课·Java架构师-技术专家慕课2020Android工程师就业班网络安全web渗透测试合集Windows深入编程全集视频课程课程共享：wwsspe 请备注微博,0,60,05月06日 20:23,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,unknown,0,04.黑马黑马前端双元基础班(2.0整理版)黑马程序员 突破Java面试 - 多线程黑马程序员 - 高级程序员必备技能Shell编程【完整资料】课程共享wwsspe请备注微博,0,7,05月06日 20:23,0,达达兔2013,female,,
Java_Fri_May_06_000000_CST_2022_20.json,unknown,0,课程共享wwsspe请备注微博2019最新版传智黑马前端与移动开发就业班-无秘2019年最新 黑马程序员Java 1+2阶段教程【资料完整】2019版黑马新媒体运营视频14套黑马程序员课程打包【资料全部完整】,0,7,05月06日 20:22,2,达达兔2013,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,课程共享wwsspe请备注微博2019最新版传智黑马前端与移动开发就业班-无秘2019年最新 黑马程序员Java 1+2阶段教程【资料完整】2019版黑马新媒体运营视频14套黑马程序员课程打包【资料全部完整】,0,60,05月06日 20:22,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,unknown,0,千锋_2020最新_C语言视频教程（全家桶）千锋Java1903班01.开课八开课吧数据分析全栈工程师第8期课程共享wwsspe请备注微博,0,7,05月06日 20:21,0,达达兔2013,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,千锋_2020最新_C语言视频教程（全家桶）千锋Java1903班01.开课八开课吧数据分析全栈工程师第8期课程共享wwsspe请备注微博,0,60,05月06日 20:21,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,Java高级架构师课程Java大型电商项目 谷粒商城 （对标阿里P6 P7 剑指40-60W）JavaEE企业级实战项目 智牛股（资料完整）bo学谷-2021零基础大数据就业班年度会员版8、最新 Go语言零基础微服务项目课程共享：wwsspe 请备注微博,0,60,05月06日 20:18,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,安卓逆向全套课程 2020【慕课】分布式事务 解决数据一致性[传智播客]最适合自学的C++基础视频（深入浅出版）STL实战开发java视频教程2021课程共享：wwsspe 请备注微博,0,60,05月06日 20:18,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,奈学教育P7架构师1期【完结】马士兵Java零基础后端工程师恋上数据结构与算法第三季拉勾-测试开发工程师开课吧·Web全栈工程师第20期，价值8980元课程共享：wwsspe 请备注微博,0,60,05月06日 20:18,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,unknown,0,课程共享wwsspe请备注微博12、程序猿的内功修炼，学好算法与数据结构11、Java秒杀系统方案优化 高性能高并发实战10、PHP2015-Redis视频教程-video09、shell高级【2016最新】,0,7,05月06日 20:18,0,达达兔2013,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,Web前端网页开发课程 2021年最新20.Java 阿里 1-6 轮 面试合集19.2021年尚硅谷Java后端【2021年11月结课】18.上千集超牛JAVA架构师课程-动力节点最全官方原版推荐17.最新JAVA架构师技术内幕！课程共享：wwsspe 请备注微博,0,60,05月06日 20:16,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,unknown,0,32、Redis从入门到高可用，分布式实践31、Java开发企业级权限管理系统30、PHP秒杀系统 高并发高性能的极致挑战（完整版）29、看得见的算法 7个经典应用诠释算法精髓课程共享wwsspe请备注微博,0,7,05月06日 20:16,0,达达兔2013,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,史上最庞大-全新JAVA企业级超级分布式架构实战24.(完结)百万架构师009期23.博学谷 - JavaEE在线就业班22.2021黑马大数据全套（已整理）课程共享：wwsspe 请备注微博,0,60,05月06日 20:16,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,.奈学java P7架构师30.Java NIO实战开发多人聊天室2021年8月29.2021 JAVA高级架构师 (第4期) 【价值11880元】【24章完整无秘】28.蚂蚁课堂p7 5-6期27.132G巨量大数据全生态链就业课程26.冲击顶级Python架构师 Python超级全栈架构师开课程共享：wwsspe 请备注微博,0,60,05月06日 20:16,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,.Elasticsearch7.8X 入门到精通2021年4月22.微专业构建一线互联网企业Web前端全栈知识体系21.大厂学院高阶班java并发编程面试20.重学操作系统课程共享：wwsspe 请备注微博,0,60,05月06日 20:15,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,unknown,0,34.深入剖析Kubernetes（完结）33.深入拆解 Java 虚拟机【完结】32.如何设计一个秒杀系统-许令波【完结】31.趣谈网络协议（音频版）【完结】课程共享wwsspe请备注微博,0,7,05月06日 20:12,0,达达兔2013,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,黑马·Java视频教程202142.尚硅谷Java学科全套教程（总207.77GB）41.Hadoop生态零基础课40.尚硅谷大数据2021.8完结课程共享：wwsspe 请备注微博,0,60,05月06日 20:10,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,Spring Data JPA 原理与实战03.九章算法视频02.光环北京AIE01.2022Java面试题课程共享：wwsspe 请备注微博,0,60,05月06日 20:10,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_20.json,unknown,0,05. 数据结构与算法-Python语言基础（完结）04.万门大学 人工智能与复杂系统60（完结）02 实用数据挖掘与人工智能一月特训班（更新中）02 Java零基础特训班【完结】课程共享wwsspe请备注微博,0,7,05月06日 20:09,0,达达兔2013,female,,
Java_Fri_May_06_000000_CST_2022_20.json,unknown,0,课程共享wwsspe请备注微博黑马javeee视频教程云计算与大数据教程12期传智黑马java基础 全网独有 idea版的2020黑马python5.005网易云,0,7,05月06日 20:06,1,达达兔2013,female,,
Java_Fri_May_06_000000_CST_2022_20.json,江苏,0,.九章系统架构设计 System Design 2021 版38.小程序音乐项目开发实战-大神coderwhy新课【完结】37.大喵前端七期最新36.百知精英Java【价值9999元】课程共享：wwsspe 请备注微博,0,60,05月06日 20:04,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_21.json,江苏,0,04.【萌萌家】软件测试之java自动化测试入门（59.9元)03.【萌萌家】尚学堂百战程序员软件测试02.【萌萌家】老男孩elk-75期01【萌萌家】老男孩sql中级dba 71期 2021课程共享：wwsspe 请备注微博,0,60,05月06日 20:00,0,wwsspe,female,,
Java_Fri_May_06_000000_CST_2022_21.json,广东,0,毕业设计 有没有JAVA的APP开发毕设的讲解看不懂代码,0,78,05月06日 21:59,2,是月半啦-,male,,
Java_Fri_May_06_000000_CST_2022_21.json,unknown,0,毕业设计 有没有JAVA的APP开发毕设的讲解看不懂代码,0,74,05月06日 21:47,0,白色737,male,,
Java_Fri_May_06_000000_CST_2022_21.json,辽宁,0,编程vlog第一天：Arrays.asList方法隐藏的坑！！！#涨知识##学习打卡##每天进步一点点##职场##面试##工作日记##程序员##java# L浩说编程的微博视频,0,10,05月06日 21:45,1,浩说编程,male,,
Java_Fri_May_06_000000_CST_2022_21.json,unknown,0,今日冤大头，我这傻子居然还把代码给人家发过去，含泪赚我两百知识就是金钱啊，我要是会一点Java……,0,92,05月06日 21:41,1,安心当超咸的咸鱼,female,,
Java_Fri_May_06_000000_CST_2022_21.json,江苏,0,我看看 明天十点前我要完成数据库 JAVA 思政课三份作业 哇 真不错呢,0,192,05月06日 21:39,0,冬宫来换,female,,
Java_Fri_May_06_000000_CST_2022_21.json,福建,2,我看看 明天十点前我要完成数据库 JAVA 思政课三份作业 哇 真不错呢,0,368,05月06日 21:33,1,Naruuu-rm,female,,
Java_Fri_May_06_000000_CST_2022_21.json,unknown,0,开始看书 On Java 中文版,0,2,05月06日 21:31,0,航空港钱商,male,,
Java_Fri_May_06_000000_CST_2022_21.json,北京,0,发布了头条文章：《一文分清Java开发中容易混淆的四大设计模式》 O一文分清Java开发中容易混淆的四大设计模式,0,15.5万,05月06日 21:30,0,白熊视频,female,,
Java_Fri_May_06_000000_CST_2022_21.json,陕西,1,去学JAVA吧，去改那些越来越离谱的bug??套娃真的是承包了我一个星期的笑点,0,95,05月06日 21:28,1,璇子不吃豆子,female,,
Java_Fri_May_06_000000_CST_2022_21.json,unknown,0,明天还要交java实验报告，因为今天的实验课重了…,0,14,05月06日 21:24,0,总是没有饭吃,female,,
Java_Fri_May_06_000000_CST_2022_21.json,黑龙江,0,我本科时第一轮没过开学还有补考，补考就是过了只显示及格不会显示分数//@一颗蓬松的毛团:想起我大学分数最低的一门课，Java，整60分，大概就是这么来的……//@夏目家的小诗哥://@风吹铃铛响叮叮://@迷惑:真的不能怪老师了,0,1725,05月06日 21:20,0,桃子_跃身于光,female,,
Java_Fri_May_06_000000_CST_2022_21.json,广东,0,？java有多离谱？我从4月28号开始学，学到今天已经9天了，费了九牛二虎之力终于编写出一个114行的正确代码，三个简单用例倒是都通过了，20个用例的通过率是0%。离谱，我不快乐了,0,1.1万,05月06日 21:14,0,工作妨碍我追星forfun,male,,
Java_Fri_May_06_000000_CST_2022_22.json,上海,0,接口终于好了，数据人员学到了一个小小java点??????,0,43,05月06日 21:14,0,-glede-,female,,
Java_Fri_May_06_000000_CST_2022_22.json,unknown,0,尚硅谷2022版MyBatis教程尚硅谷2022版MyBatis-Plus教程2022尚硅谷java就业班2-FFmpeg音视频核心技术精讲与实战课程共享 ABK5455 请备注微博,0,28,05月06日 22:52,1,麦佶丶小七,female,,
Java_Fri_May_06_000000_CST_2022_22.json,unknown,1,现在nodejs基本凉了，.net php 使用比例也越来越少，搞后端的大部分都用java和go了,2,61,05月06日 22:50,1,柔软喵喵包,male,,
Java_Fri_May_06_000000_CST_2022_22.json,unknown,1,Java是狗屎数据结构是狗屎MATLAB是狗屎C语言是狗屎大创是狗屎pta是狗屎oj是狗屎,0,126,05月06日 22:47,1,souvenir的刘春梅,female,,
Java_Fri_May_06_000000_CST_2022_22.json,辽宁,0,Java是祖宗,0,107,05月06日 22:46,0,moWhYmm,female,,
Java_Fri_May_06_000000_CST_2022_22.json,江苏,0,Java我喜欢Java,0,25,05月06日 22:42,0,柯西不太收敛,female,,
Java_Fri_May_06_000000_CST_2022_22.json,澳大利亚,4,今天看一会非正式会谈写一会报告 然后今晚终于写完了 也没有那么难嘛 引用就随缘引用 不要因为害怕拿不到高分就畏畏缩缩的 分数随缘就行！！！！！ 交上去查重8% 嗯嗯不错子 就是靠一些瞎编的语言写完了好开心 快乐继续看非正式会谈周末复习Java还要弄SQL大作业 累了,0,241,05月06日 22:40,0,BEEYENDEAVOR,female,,
Java_Fri_May_06_000000_CST_2022_22.json,河北,0,疫情 java你们抢走了我好多温柔,0,75,05月06日 22:37,0,宅子睡不醒,female,,
Java_Fri_May_06_000000_CST_2022_22.json,河南,0,气死我了 我又想起了被Java支配的恐惧 Java实践当时写了三天 HTML大作业写到凌晨四点 现在这两个结合起来折磨我 我真的会死 我会烦死 我真的烦死了 我真的讨厌 我真的讨厌 我真的讨厌,0,778,05月06日 22:30,0,搞艺术拯救全人类,female,,
Java_Fri_May_06_000000_CST_2022_22.json,河南,0,气死我了 我又想起了被Java支配的恐惧 Java实践当时写了三天 HTML大作业写到凌晨四点 现在这两个结合起来折磨我 我真的会死 我会烦死 我真的烦死了 我真的讨厌 我真的讨厌 我真的讨厌,0,778,05月06日 22:29,0,搞艺术拯救全人类,female,,
